Entity,Code,Day,stringency_index
Portugal,PRT,2022/1/28,31.48
Portugal,PRT,2022/1/29,31.48
Portugal,PRT,2022/1/30,31.48
Portugal,PRT,2022/1/31,31.48
Portugal,PRT,2022/2/1,31.48
Portugal,PRT,2022/2/2,31.48
Portugal,PRT,2022/2/3,31.48
Portugal,PRT,2022/2/4,31.48
Portugal,PRT,2022/2/5,31.48
Portugal,PRT,2022/2/6,31.48
Portugal,PRT,2022/2/7,31.48
Portugal,PRT,2022/2/8,31.48
Portugal,PRT,2022/2/9,31.48
Portugal,PRT,2022/2/10,31.48
Portugal,PRT,2022/2/11,31.48
Portugal,PRT,2022/2/12,28.7
Portugal,PRT,2022/2/13,28.7
Portugal,PRT,2022/2/14,28.7
Portugal,PRT,2022/2/15,28.7
Portugal,PRT,2022/2/16,28.7
Portugal,PRT,2022/2/17,13.89
Portugal,PRT,2022/2/18,13.89
Portugal,PRT,2022/2/19,13.89
Portugal,PRT,2022/2/20,13.89
Portugal,PRT,2022/2/21,13.89
Portugal,PRT,2022/2/22,13.89
Portugal,PRT,2022/2/23,13.89
Portugal,PRT,2022/2/24,13.89
Portugal,PRT,2022/2/25,13.89
Portugal,PRT,2022/2/26,13.89
Portugal,PRT,2022/2/27,13.89
Portugal,PRT,2022/2/28,13.89
Portugal,PRT,2022/3/1,13.89
Portugal,PRT,2022/3/2,13.89
Portugal,PRT,2022/3/3,13.89
Portugal,PRT,2022/3/4,13.89
Portugal,PRT,2022/3/5,13.89
Portugal,PRT,2022/3/6,13.89
Portugal,PRT,2022/3/7,13.89
Puerto Rico,PRI,2020/1/21,0
Puerto Rico,PRI,2020/1/22,0
Puerto Rico,PRI,2020/1/23,0
Puerto Rico,PRI,2020/1/24,0
Puerto Rico,PRI,2020/1/25,0
Puerto Rico,PRI,2020/1/26,0
Puerto Rico,PRI,2020/1/27,0
Puerto Rico,PRI,2020/1/28,0
Puerto Rico,PRI,2020/1/29,0
Puerto Rico,PRI,2020/1/30,2.78
Puerto Rico,PRI,2020/1/31,2.78
Puerto Rico,PRI,2020/2/1,2.78
Puerto Rico,PRI,2020/2/2,2.78
Puerto Rico,PRI,2020/2/3,2.78
Puerto Rico,PRI,2020/2/4,2.78
Puerto Rico,PRI,2020/2/5,2.78
Puerto Rico,PRI,2020/2/6,2.78
Puerto Rico,PRI,2020/2/7,2.78
Puerto Rico,PRI,2020/2/8,2.78
Puerto Rico,PRI,2020/2/9,2.78
Puerto Rico,PRI,2020/2/10,2.78
Puerto Rico,PRI,2020/2/11,2.78
Puerto Rico,PRI,2020/2/12,2.78
Puerto Rico,PRI,2020/2/13,2.78
Puerto Rico,PRI,2020/2/14,2.78
Puerto Rico,PRI,2020/2/15,2.78
Puerto Rico,PRI,2020/2/16,2.78
Puerto Rico,PRI,2020/2/17,2.78
Puerto Rico,PRI,2020/2/18,2.78
Puerto Rico,PRI,2020/2/19,2.78
Puerto Rico,PRI,2020/2/20,2.78
Puerto Rico,PRI,2020/2/21,2.78
Puerto Rico,PRI,2020/2/22,2.78
Puerto Rico,PRI,2020/2/23,2.78
Puerto Rico,PRI,2020/2/24,2.78
Puerto Rico,PRI,2020/2/25,2.78
Puerto Rico,PRI,2020/2/26,2.78
Puerto Rico,PRI,2020/2/27,2.78
Puerto Rico,PRI,2020/2/28,2.78
Puerto Rico,PRI,2020/2/29,2.78
Puerto Rico,PRI,2020/3/1,2.78
Puerto Rico,PRI,2020/3/2,13.89
Puerto Rico,PRI,2020/3/3,13.89
Puerto Rico,PRI,2020/3/4,13.89
Puerto Rico,PRI,2020/3/5,13.89
Puerto Rico,PRI,2020/3/6,13.89
Puerto Rico,PRI,2020/3/7,13.89
Puerto Rico,PRI,2020/3/8,13.89
Puerto Rico,PRI,2020/3/9,13.89
Puerto Rico,PRI,2020/3/10,13.89
Puerto Rico,PRI,2020/3/11,13.89
Puerto Rico,PRI,2020/3/12,28.7
Puerto Rico,PRI,2020/3/13,39.81
Puerto Rico,PRI,2020/3/14,39.81
Puerto Rico,PRI,2020/3/15,82.41
Puerto Rico,PRI,2020/3/16,93.52
Puerto Rico,PRI,2020/3/17,93.52
Puerto Rico,PRI,2020/3/18,93.52
Puerto Rico,PRI,2020/3/19,93.52
Puerto Rico,PRI,2020/3/20,93.52
Puerto Rico,PRI,2020/3/21,93.52
Puerto Rico,PRI,2020/3/22,93.52
Puerto Rico,PRI,2020/3/23,93.52
Puerto Rico,PRI,2020/3/24,93.52
Puerto Rico,PRI,2020/3/25,93.52
Puerto Rico,PRI,2020/3/26,93.52
Puerto Rico,PRI,2020/3/27,93.52
Puerto Rico,PRI,2020/3/28,93.52
Puerto Rico,PRI,2020/3/29,93.52
Puerto Rico,PRI,2020/3/30,93.52
Puerto Rico,PRI,2020/3/31,93.52
Puerto Rico,PRI,2020/4/1,93.52
Puerto Rico,PRI,2020/4/2,93.52
Puerto Rico,PRI,2020/4/3,93.52
Puerto Rico,PRI,2020/4/4,93.52
Puerto Rico,PRI,2020/4/5,93.52
Puerto Rico,PRI,2020/4/6,93.52
Puerto Rico,PRI,2020/4/7,93.52
Puerto Rico,PRI,2020/4/8,93.52
Puerto Rico,PRI,2020/4/9,93.52
Puerto Rico,PRI,2020/4/10,93.52
Puerto Rico,PRI,2020/4/11,93.52
Puerto Rico,PRI,2020/4/12,93.52
Puerto Rico,PRI,2020/4/13,93.52
Puerto Rico,PRI,2020/4/14,93.52
Puerto Rico,PRI,2020/4/15,93.52
Puerto Rico,PRI,2020/4/16,93.52
Puerto Rico,PRI,2020/4/17,93.52
Puerto Rico,PRI,2020/4/18,93.52
Puerto Rico,PRI,2020/4/19,93.52
Puerto Rico,PRI,2020/4/20,93.52
Puerto Rico,PRI,2020/4/21,93.52
Puerto Rico,PRI,2020/4/22,93.52
Puerto Rico,PRI,2020/4/23,93.52
Puerto Rico,PRI,2020/4/24,93.52
Puerto Rico,PRI,2020/4/25,93.52
Puerto Rico,PRI,2020/4/26,93.52
Puerto Rico,PRI,2020/4/27,93.52
Puerto Rico,PRI,2020/4/28,93.52
Puerto Rico,PRI,2020/4/29,93.52
Puerto Rico,PRI,2020/4/30,93.52
Puerto Rico,PRI,2020/5/1,93.52
Puerto Rico,PRI,2020/5/2,93.52
Puerto Rico,PRI,2020/5/3,93.52
Puerto Rico,PRI,2020/5/4,89.81
Puerto Rico,PRI,2020/5/5,89.81
Puerto Rico,PRI,2020/5/6,89.81
Puerto Rico,PRI,2020/5/7,89.81
Puerto Rico,PRI,2020/5/8,89.81
Puerto Rico,PRI,2020/5/9,89.81
Puerto Rico,PRI,2020/5/10,89.81
Puerto Rico,PRI,2020/5/11,89.81
Puerto Rico,PRI,2020/5/12,89.81
Puerto Rico,PRI,2020/5/13,89.81
Puerto Rico,PRI,2020/5/14,89.81
Puerto Rico,PRI,2020/5/15,89.81
Puerto Rico,PRI,2020/5/16,89.81
Puerto Rico,PRI,2020/5/17,89.81
Puerto Rico,PRI,2020/5/18,89.81
Puerto Rico,PRI,2020/5/19,89.81
Puerto Rico,PRI,2020/5/20,89.81
Puerto Rico,PRI,2020/5/21,89.81
Puerto Rico,PRI,2020/5/22,89.81
Puerto Rico,PRI,2020/5/23,89.81
Puerto Rico,PRI,2020/5/24,89.81
Puerto Rico,PRI,2020/5/25,89.81
Puerto Rico,PRI,2020/5/26,89.81
Puerto Rico,PRI,2020/5/27,89.81
Puerto Rico,PRI,2020/5/28,89.81
Puerto Rico,PRI,2020/5/29,89.81
Puerto Rico,PRI,2020/5/30,89.81
Puerto Rico,PRI,2020/5/31,89.81
Puerto Rico,PRI,2020/6/1,89.81
Puerto Rico,PRI,2020/6/2,89.81
Puerto Rico,PRI,2020/6/3,89.81
Puerto Rico,PRI,2020/6/4,89.81
Puerto Rico,PRI,2020/6/5,89.81
Puerto Rico,PRI,2020/6/6,89.81
Puerto Rico,PRI,2020/6/7,89.81
Puerto Rico,PRI,2020/6/8,89.81
Puerto Rico,PRI,2020/6/9,89.81
Puerto Rico,PRI,2020/6/10,89.81
Puerto Rico,PRI,2020/6/11,89.81
Puerto Rico,PRI,2020/6/12,89.81
Puerto Rico,PRI,2020/6/13,89.81
Puerto Rico,PRI,2020/6/14,89.81
Puerto Rico,PRI,2020/6/15,89.81
Puerto Rico,PRI,2020/6/16,65.74
Puerto Rico,PRI,2020/6/17,65.74
Puerto Rico,PRI,2020/6/18,65.74
Puerto Rico,PRI,2020/6/19,65.74
Puerto Rico,PRI,2020/6/20,65.74
Puerto Rico,PRI,2020/6/21,65.74
Puerto Rico,PRI,2020/6/22,65.74
Puerto Rico,PRI,2020/6/23,65.74
Puerto Rico,PRI,2020/6/24,65.74
Puerto Rico,PRI,2020/6/25,65.74
Puerto Rico,PRI,2020/6/26,65.74
Puerto Rico,PRI,2020/6/27,65.74
Puerto Rico,PRI,2020/6/28,65.74
Puerto Rico,PRI,2020/6/29,65.74
Puerto Rico,PRI,2020/6/30,65.74
Puerto Rico,PRI,2020/7/1,65.74
Puerto Rico,PRI,2020/7/2,65.74
Puerto Rico,PRI,2020/7/3,65.74
Puerto Rico,PRI,2020/7/4,65.74
Puerto Rico,PRI,2020/7/5,65.74
Puerto Rico,PRI,2020/7/6,65.74
Puerto Rico,PRI,2020/7/7,65.74
Puerto Rico,PRI,2020/7/8,65.74
Puerto Rico,PRI,2020/7/9,65.74
Puerto Rico,PRI,2020/7/10,65.74
Puerto Rico,PRI,2020/7/11,65.74
Puerto Rico,PRI,2020/7/12,65.74
Puerto Rico,PRI,2020/7/13,65.74
Puerto Rico,PRI,2020/7/14,65.74
Puerto Rico,PRI,2020/7/15,65.74
Puerto Rico,PRI,2020/7/16,65.74
Puerto Rico,PRI,2020/7/17,73.15
Puerto Rico,PRI,2020/7/18,73.15
Puerto Rico,PRI,2020/7/19,73.15
Puerto Rico,PRI,2020/7/20,73.15
Puerto Rico,PRI,2020/7/21,73.15
Puerto Rico,PRI,2020/7/22,73.15
Puerto Rico,PRI,2020/7/23,73.15
Puerto Rico,PRI,2020/7/24,73.15
Puerto Rico,PRI,2020/7/25,73.15
Puerto Rico,PRI,2020/7/26,73.15
Puerto Rico,PRI,2020/7/27,73.15
Puerto Rico,PRI,2020/7/28,73.15
Puerto Rico,PRI,2020/7/29,73.15
Puerto Rico,PRI,2020/7/30,73.15
Puerto Rico,PRI,2020/7/31,73.15
Puerto Rico,PRI,2020/8/1,73.15
Puerto Rico,PRI,2020/8/2,73.15
Puerto Rico,PRI,2020/8/3,73.15
Puerto Rico,PRI,2020/8/4,73.15
Puerto Rico,PRI,2020/8/5,73.15
Puerto Rico,PRI,2020/8/6,73.15
Puerto Rico,PRI,2020/8/7,73.15
Puerto Rico,PRI,2020/8/8,73.15
Puerto Rico,PRI,2020/8/9,73.15
Puerto Rico,PRI,2020/8/10,73.15
Puerto Rico,PRI,2020/8/11,73.15
Puerto Rico,PRI,2020/8/12,73.15
Puerto Rico,PRI,2020/8/13,73.15
Puerto Rico,PRI,2020/8/14,73.15
Puerto Rico,PRI,2020/8/15,73.15
Puerto Rico,PRI,2020/8/16,73.15
Puerto Rico,PRI,2020/8/17,73.15
Puerto Rico,PRI,2020/8/18,73.15
Puerto Rico,PRI,2020/8/19,73.15
Puerto Rico,PRI,2020/8/20,75.93
Puerto Rico,PRI,2020/8/21,75.93
Puerto Rico,PRI,2020/8/22,75.93
Puerto Rico,PRI,2020/8/23,83.33
Puerto Rico,PRI,2020/8/24,75.93
Puerto Rico,PRI,2020/8/25,75.93
Puerto Rico,PRI,2020/8/26,75.93
Puerto Rico,PRI,2020/8/27,75.93
Puerto Rico,PRI,2020/8/28,75.93
Puerto Rico,PRI,2020/8/29,75.93
Puerto Rico,PRI,2020/8/30,83.33
Puerto Rico,PRI,2020/8/31,75.93
Puerto Rico,PRI,2020/9/1,75.93
Puerto Rico,PRI,2020/9/2,75.93
Puerto Rico,PRI,2020/9/3,75.93
Puerto Rico,PRI,2020/9/4,75.93
Puerto Rico,PRI,2020/9/5,75.93
Puerto Rico,PRI,2020/9/6,75.93
Puerto Rico,PRI,2020/9/7,75.93
Puerto Rico,PRI,2020/9/8,75.93
Puerto Rico,PRI,2020/9/9,75.93
Puerto Rico,PRI,2020/9/10,75.93
Puerto Rico,PRI,2020/9/11,75.93
Puerto Rico,PRI,2020/9/12,75.93
Puerto Rico,PRI,2020/9/13,75.93
Puerto Rico,PRI,2020/9/14,75.93
Puerto Rico,PRI,2020/9/15,75.93
Puerto Rico,PRI,2020/9/16,75.93
Puerto Rico,PRI,2020/9/17,75.93
Puerto Rico,PRI,2020/9/18,75.93
Puerto Rico,PRI,2020/9/19,75.93
Puerto Rico,PRI,2020/9/20,75.93
Puerto Rico,PRI,2020/9/21,75.93
Puerto Rico,PRI,2020/9/22,75.93
Puerto Rico,PRI,2020/9/23,75.93
Puerto Rico,PRI,2020/9/24,75.93
Puerto Rico,PRI,2020/9/25,75.93
Puerto Rico,PRI,2020/9/26,75.93
Puerto Rico,PRI,2020/9/27,75.93
Puerto Rico,PRI,2020/9/28,75.93
Puerto Rico,PRI,2020/9/29,75.93
Puerto Rico,PRI,2020/9/30,75.93
Puerto Rico,PRI,2020/10/1,75.93
Puerto Rico,PRI,2020/10/2,75.93
Puerto Rico,PRI,2020/10/3,75.93
Puerto Rico,PRI,2020/10/4,75.93
Puerto Rico,PRI,2020/10/5,75.93
Puerto Rico,PRI,2020/10/6,75.93
Puerto Rico,PRI,2020/10/7,75.93
Puerto Rico,PRI,2020/10/8,75.93
Puerto Rico,PRI,2020/10/9,75.93
Puerto Rico,PRI,2020/10/10,75.93
Puerto Rico,PRI,2020/10/11,75.93
Puerto Rico,PRI,2020/10/12,75.93
Puerto Rico,PRI,2020/10/13,75.93
Puerto Rico,PRI,2020/10/14,75.93
Puerto Rico,PRI,2020/10/15,75.93
Puerto Rico,PRI,2020/10/16,75.93
Puerto Rico,PRI,2020/10/17,75.93
Puerto Rico,PRI,2020/10/18,75.93
Puerto Rico,PRI,2020/10/19,75.93
Puerto Rico,PRI,2020/10/20,75.93
Puerto Rico,PRI,2020/10/21,75.93
Puerto Rico,PRI,2020/10/22,75.93
Puerto Rico,PRI,2020/10/23,75.93
Puerto Rico,PRI,2020/10/24,75.93
Puerto Rico,PRI,2020/10/25,75.93
Puerto Rico,PRI,2020/10/26,75.93
Puerto Rico,PRI,2020/10/27,75.93
Puerto Rico,PRI,2020/10/28,75.93
Puerto Rico,PRI,2020/10/29,75.93
Puerto Rico,PRI,2020/10/30,73.15
Puerto Rico,PRI,2020/10/31,73.15
Puerto Rico,PRI,2020/11/1,73.15
Puerto Rico,PRI,2020/11/2,73.15
Puerto Rico,PRI,2020/11/3,73.15
Puerto Rico,PRI,2020/11/4,73.15
Puerto Rico,PRI,2020/11/5,73.15
Puerto Rico,PRI,2020/11/6,73.15
Puerto Rico,PRI,2020/11/7,73.15
Puerto Rico,PRI,2020/11/8,73.15
Puerto Rico,PRI,2020/11/9,70.37
Puerto Rico,PRI,2020/11/10,70.37
Puerto Rico,PRI,2020/11/11,70.37
Puerto Rico,PRI,2020/11/12,70.37
Puerto Rico,PRI,2020/11/13,70.37
Puerto Rico,PRI,2020/11/14,70.37
Puerto Rico,PRI,2020/11/15,70.37
Puerto Rico,PRI,2020/11/16,70.37
Puerto Rico,PRI,2020/11/17,70.37
Puerto Rico,PRI,2020/11/18,70.37
Puerto Rico,PRI,2020/11/19,70.37
Puerto Rico,PRI,2020/11/20,70.37
Puerto Rico,PRI,2020/11/21,70.37
Puerto Rico,PRI,2020/11/22,70.37
Puerto Rico,PRI,2020/11/23,70.37
Puerto Rico,PRI,2020/11/24,70.37
Puerto Rico,PRI,2020/11/25,70.37
Puerto Rico,PRI,2020/11/26,70.37
Puerto Rico,PRI,2020/11/27,70.37
Puerto Rico,PRI,2020/11/28,70.37
Puerto Rico,PRI,2020/11/29,70.37
Puerto Rico,PRI,2020/11/30,70.37
Puerto Rico,PRI,2020/12/1,70.37
Puerto Rico,PRI,2020/12/2,70.37
Puerto Rico,PRI,2020/12/3,70.37
Puerto Rico,PRI,2020/12/4,70.37
Puerto Rico,PRI,2020/12/5,70.37
Puerto Rico,PRI,2020/12/6,70.37
Puerto Rico,PRI,2020/12/7,70.37
Puerto Rico,PRI,2020/12/8,70.37
Puerto Rico,PRI,2020/12/9,70.37
Puerto Rico,PRI,2020/12/10,70.37
Puerto Rico,PRI,2020/12/11,70.37
Puerto Rico,PRI,2020/12/12,70.37
Puerto Rico,PRI,2020/12/13,70.37
Puerto Rico,PRI,2020/12/14,70.37
Puerto Rico,PRI,2020/12/15,70.37
Puerto Rico,PRI,2020/12/16,70.37
Puerto Rico,PRI,2020/12/17,70.37
Puerto Rico,PRI,2020/12/18,70.37
Puerto Rico,PRI,2020/12/19,70.37
Puerto Rico,PRI,2020/12/20,70.37
Puerto Rico,PRI,2020/12/21,70.37
Puerto Rico,PRI,2020/12/22,70.37
Puerto Rico,PRI,2020/12/23,70.37
Puerto Rico,PRI,2020/12/24,70.37
Puerto Rico,PRI,2020/12/25,70.37
Puerto Rico,PRI,2020/12/26,70.37
Puerto Rico,PRI,2020/12/27,70.37
Puerto Rico,PRI,2020/12/28,70.37
Puerto Rico,PRI,2020/12/29,70.37
Puerto Rico,PRI,2020/12/30,70.37
Puerto Rico,PRI,2020/12/31,70.37
Puerto Rico,PRI,2021/1/1,70.37
Puerto Rico,PRI,2021/1/2,70.37
Puerto Rico,PRI,2021/1/3,70.37
Puerto Rico,PRI,2021/1/4,70.37
Puerto Rico,PRI,2021/1/5,70.37
Puerto Rico,PRI,2021/1/6,70.37
Puerto Rico,PRI,2021/1/7,70.37
Puerto Rico,PRI,2021/1/8,70.37
Puerto Rico,PRI,2021/1/9,70.37
Puerto Rico,PRI,2021/1/10,70.37
Puerto Rico,PRI,2021/1/11,70.37
Puerto Rico,PRI,2021/1/12,70.37
Puerto Rico,PRI,2021/1/13,70.37
Puerto Rico,PRI,2021/1/14,70.37
Puerto Rico,PRI,2021/1/15,70.37
Puerto Rico,PRI,2021/1/16,70.37
Puerto Rico,PRI,2021/1/17,70.37
Puerto Rico,PRI,2021/1/18,70.37
Puerto Rico,PRI,2021/1/19,70.37
Puerto Rico,PRI,2021/1/20,70.37
Puerto Rico,PRI,2021/1/21,70.37
Puerto Rico,PRI,2021/1/22,70.37
Puerto Rico,PRI,2021/1/23,70.37
Puerto Rico,PRI,2021/1/24,70.37
Puerto Rico,PRI,2021/1/25,70.37
Puerto Rico,PRI,2021/1/26,70.37
Puerto Rico,PRI,2021/1/27,70.37
Puerto Rico,PRI,2021/1/28,70.37
Puerto Rico,PRI,2021/1/29,70.37
Puerto Rico,PRI,2021/1/30,70.37
Puerto Rico,PRI,2021/1/31,70.37
Puerto Rico,PRI,2021/2/1,70.37
Puerto Rico,PRI,2021/2/2,70.37
Puerto Rico,PRI,2021/2/3,70.37
Puerto Rico,PRI,2021/2/4,70.37
Puerto Rico,PRI,2021/2/5,70.37
Puerto Rico,PRI,2021/2/6,70.37
Puerto Rico,PRI,2021/2/7,70.37
Puerto Rico,PRI,2021/2/8,70.37
Puerto Rico,PRI,2021/2/9,70.37
Puerto Rico,PRI,2021/2/10,70.37
Puerto Rico,PRI,2021/2/11,70.37
Puerto Rico,PRI,2021/2/12,70.37
Puerto Rico,PRI,2021/2/13,70.37
Puerto Rico,PRI,2021/2/14,70.37
Puerto Rico,PRI,2021/2/15,70.37
Puerto Rico,PRI,2021/2/16,70.37
Puerto Rico,PRI,2021/2/17,70.37
Puerto Rico,PRI,2021/2/18,70.37
Puerto Rico,PRI,2021/2/19,70.37
Puerto Rico,PRI,2021/2/20,70.37
Puerto Rico,PRI,2021/2/21,70.37
Puerto Rico,PRI,2021/2/22,70.37
Puerto Rico,PRI,2021/2/23,70.37
Puerto Rico,PRI,2021/2/24,70.37
Puerto Rico,PRI,2021/2/25,70.37
Puerto Rico,PRI,2021/2/26,70.37
Puerto Rico,PRI,2021/2/27,70.37
Puerto Rico,PRI,2021/2/28,70.37
Puerto Rico,PRI,2021/3/1,66.67
Puerto Rico,PRI,2021/3/2,66.67
Puerto Rico,PRI,2021/3/3,66.67
Puerto Rico,PRI,2021/3/4,66.67
Puerto Rico,PRI,2021/3/5,66.67
Puerto Rico,PRI,2021/3/6,66.67
Puerto Rico,PRI,2021/3/7,66.67
Puerto Rico,PRI,2021/3/8,66.67
Puerto Rico,PRI,2021/3/9,66.67
Puerto Rico,PRI,2021/3/10,62.96
Puerto Rico,PRI,2021/3/11,62.96
Puerto Rico,PRI,2021/3/12,62.96
Puerto Rico,PRI,2021/3/13,62.96
Puerto Rico,PRI,2021/3/14,62.96
Puerto Rico,PRI,2021/3/15,62.96
Puerto Rico,PRI,2021/3/16,62.96
Puerto Rico,PRI,2021/3/17,62.96
Puerto Rico,PRI,2021/3/18,62.96
Puerto Rico,PRI,2021/3/19,62.96
Puerto Rico,PRI,2021/3/20,62.96
Puerto Rico,PRI,2021/3/21,62.96
Puerto Rico,PRI,2021/3/22,62.96
Puerto Rico,PRI,2021/3/23,62.96
Puerto Rico,PRI,2021/3/24,62.96
Puerto Rico,PRI,2021/3/25,62.96
Puerto Rico,PRI,2021/3/26,62.96
Puerto Rico,PRI,2021/3/27,62.96
Puerto Rico,PRI,2021/3/28,62.96
Puerto Rico,PRI,2021/3/29,62.96
Puerto Rico,PRI,2021/3/30,62.96
Puerto Rico,PRI,2021/3/31,62.96
Puerto Rico,PRI,2021/4/1,62.96
Puerto Rico,PRI,2021/4/2,62.96
Puerto Rico,PRI,2021/4/3,62.96
Puerto Rico,PRI,2021/4/4,62.96
Puerto Rico,PRI,2021/4/5,62.96
Puerto Rico,PRI,2021/4/6,66.67
Puerto Rico,PRI,2021/4/7,66.67
Puerto Rico,PRI,2021/4/8,66.67
Puerto Rico,PRI,2021/4/9,66.67
Puerto Rico,PRI,2021/4/10,66.67
Puerto Rico,PRI,2021/4/11,66.67
Puerto Rico,PRI,2021/4/12,70.37
Puerto Rico,PRI,2021/4/13,70.37
Puerto Rico,PRI,2021/4/14,70.37
Puerto Rico,PRI,2021/4/15,70.37
Puerto Rico,PRI,2021/4/16,70.37
Puerto Rico,PRI,2021/4/17,70.37
Puerto Rico,PRI,2021/4/18,70.37
Puerto Rico,PRI,2021/4/19,70.37
Puerto Rico,PRI,2021/4/20,70.37
Puerto Rico,PRI,2021/4/21,70.37
Puerto Rico,PRI,2021/4/22,70.37
Puerto Rico,PRI,2021/4/23,70.37
Puerto Rico,PRI,2021/4/24,70.37
Puerto Rico,PRI,2021/4/25,70.37
Puerto Rico,PRI,2021/4/26,66.67
Puerto Rico,PRI,2021/4/27,66.67
Puerto Rico,PRI,2021/4/28,66.67
Puerto Rico,PRI,2021/4/29,66.67
Puerto Rico,PRI,2021/4/30,66.67
Puerto Rico,PRI,2021/5/1,66.67
Puerto Rico,PRI,2021/5/2,66.67
Puerto Rico,PRI,2021/5/3,66.67
Puerto Rico,PRI,2021/5/4,66.67
Puerto Rico,PRI,2021/5/5,66.67
Puerto Rico,PRI,2021/5/6,57.41
Puerto Rico,PRI,2021/5/7,57.41
Puerto Rico,PRI,2021/5/8,57.41
Puerto Rico,PRI,2021/5/9,57.41
Puerto Rico,PRI,2021/5/10,57.41
Puerto Rico,PRI,2021/5/11,57.41
Puerto Rico,PRI,2021/5/12,57.41
Puerto Rico,PRI,2021/5/13,57.41
Puerto Rico,PRI,2021/5/14,57.41
Puerto Rico,PRI,2021/5/15,57.41
Puerto Rico,PRI,2021/5/16,57.41
Puerto Rico,PRI,2021/5/17,57.41
Puerto Rico,PRI,2021/5/18,57.41
Puerto Rico,PRI,2021/5/19,57.41
Puerto Rico,PRI,2021/5/20,57.41
Puerto Rico,PRI,2021/5/21,57.41
Puerto Rico,PRI,2021/5/22,57.41
Puerto Rico,PRI,2021/5/23,57.41
Puerto Rico,PRI,2021/5/24,38.89
Puerto Rico,PRI,2021/5/25,38.89
Puerto Rico,PRI,2021/5/26,38.89
Puerto Rico,PRI,2021/5/27,38.89
Puerto Rico,PRI,2021/5/28,38.89
Puerto Rico,PRI,2021/5/29,38.89
Puerto Rico,PRI,2021/5/30,38.89
Puerto Rico,PRI,2021/5/31,38.89
Puerto Rico,PRI,2021/6/1,38.89
Puerto Rico,PRI,2021/6/2,38.89
Puerto Rico,PRI,2021/6/3,38.89
Puerto Rico,PRI,2021/6/4,38.89
Puerto Rico,PRI,2021/6/5,38.89
Puerto Rico,PRI,2021/6/6,38.89
Puerto Rico,PRI,2021/6/7,26.85
Puerto Rico,PRI,2021/6/8,26.85
Puerto Rico,PRI,2021/6/9,26.85
Puerto Rico,PRI,2021/6/10,26.85
Puerto Rico,PRI,2021/6/11,26.85
Puerto Rico,PRI,2021/6/12,26.85
Puerto Rico,PRI,2021/6/13,26.85
Puerto Rico,PRI,2021/6/14,26.85
Puerto Rico,PRI,2021/6/15,26.85
Puerto Rico,PRI,2021/6/16,26.85
Puerto Rico,PRI,2021/6/17,26.85
Puerto Rico,PRI,2021/6/18,26.85
Puerto Rico,PRI,2021/6/19,26.85
Puerto Rico,PRI,2021/6/20,26.85
Puerto Rico,PRI,2021/6/21,26.85
Puerto Rico,PRI,2021/6/22,26.85
Puerto Rico,PRI,2021/6/23,26.85
Puerto Rico,PRI,2021/6/24,26.85
Puerto Rico,PRI,2021/6/25,26.85
Puerto Rico,PRI,2021/6/26,26.85
Puerto Rico,PRI,2021/6/27,26.85
Puerto Rico,PRI,2021/6/28,26.85
Puerto Rico,PRI,2021/6/29,26.85
Puerto Rico,PRI,2021/6/30,26.85
Puerto Rico,PRI,2021/7/1,26.85
Puerto Rico,PRI,2021/7/2,26.85
Puerto Rico,PRI,2021/7/3,26.85
Puerto Rico,PRI,2021/7/4,26.85
Puerto Rico,PRI,2021/7/5,17.59
Puerto Rico,PRI,2021/7/6,17.59
Puerto Rico,PRI,2021/7/7,17.59
Puerto Rico,PRI,2021/7/8,17.59
Puerto Rico,PRI,2021/7/9,17.59
Puerto Rico,PRI,2021/7/10,17.59
Puerto Rico,PRI,2021/7/11,17.59
Puerto Rico,PRI,2021/7/12,17.59
Puerto Rico,PRI,2021/7/13,17.59
Puerto Rico,PRI,2021/7/14,17.59
Puerto Rico,PRI,2021/7/15,17.59
Puerto Rico,PRI,2021/7/16,17.59
Puerto Rico,PRI,2021/7/17,17.59
Puerto Rico,PRI,2021/7/18,17.59
Puerto Rico,PRI,2021/7/19,17.59
Puerto Rico,PRI,2021/7/20,17.59
Puerto Rico,PRI,2021/7/21,17.59
Puerto Rico,PRI,2021/7/22,17.59
Puerto Rico,PRI,2021/7/23,17.59
Puerto Rico,PRI,2021/7/24,17.59
Puerto Rico,PRI,2021/7/25,17.59
Puerto Rico,PRI,2021/7/26,17.59
Puerto Rico,PRI,2021/7/27,17.59
Puerto Rico,PRI,2021/7/28,17.59
Puerto Rico,PRI,2021/7/29,17.59
Puerto Rico,PRI,2021/7/30,17.59
Puerto Rico,PRI,2021/7/31,17.59
Puerto Rico,PRI,2021/8/1,17.59
Puerto Rico,PRI,2021/8/2,17.59
Puerto Rico,PRI,2021/8/3,17.59
Puerto Rico,PRI,2021/8/4,17.59
Puerto Rico,PRI,2021/8/5,17.59
Puerto Rico,PRI,2021/8/6,17.59
Puerto Rico,PRI,2021/8/7,17.59
Puerto Rico,PRI,2021/8/8,17.59
Puerto Rico,PRI,2021/8/9,17.59
Puerto Rico,PRI,2021/8/10,28.7
Puerto Rico,PRI,2021/8/11,28.7
Puerto Rico,PRI,2021/8/12,28.7
Puerto Rico,PRI,2021/8/13,28.7
Puerto Rico,PRI,2021/8/14,28.7
Puerto Rico,PRI,2021/8/15,28.7
Puerto Rico,PRI,2021/8/16,28.7
